PANTOPRAZOL MAGNÉSICO DI-HIDRATADO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552917030069504,1057305030050,7896658027611,    -     ,    -     ,DIVENA,40 MG COM REV LIB RETARD CT BL AL AL X 60,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,498.9,558.77,645.71,690.49,601.9,695.31,604.73,700.2,608.42,720.47,749.57,862.53,920.37,830.97,926.58,836,932.88,841.1,958.97,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
ACICLOVIR,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552918100074303,1057305220038,7896658033919,    -     ,    -     ,HPMIX,200MG COM CT BL AL PLAS INC X 25,J5B3 - ANTIVIRAIS PARA HERPES,Similar,Regulado,132.58,132.58,150.66,159.73,159.73,160.7,160.7,161.68,161.68,165.73,183.28,208.28,220.82,220.82,222.16,222.16,223.51,223.51,229.11,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ALFAINTERFERONA 2B,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919040076517,1057305280014,7896181901235,    -     ,    -     ,ALFAINTERFERONA 2B (RECOMBINANTE),10 000 000 UI PO LIOF SOL INJ CT 5 FA VD INC + 5 DIL AMP VD TRANS X 1 ML," J5D1 - ANTIVIRAIS PARA HEPATITE, INTERFERON E RIBAVIRINA",Novo,Regulado,1811.86,1811.86,0,0,0,0,0,0,0,0,2504.79,0,0,0,0,0,0,0,0,Não,Sim,Sim,Sim,,Positiva,Sim,Tarja  Vermelha
ALFAINTERFERONA 2B,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919040076417,1057305280022,7896181904014,    -     ,    -     ,ALFAINTERFERONA 2B (RECOMBINANTE),5 000 000 UI PO LIOF SOL INJ CT 5 FA VD TRANS + 5 DIL AMP VD TRANS X 1 ML," J5D1 - ANTIVIRAIS PARA HEPATITE, INTERFERON E RIBAVIRINA",Novo,Regulado,952.94,952.94,0,0,0,0,0,0,0,0,1317.38,0,0,0,0,0,0,0,0,Não,Sim,Sim,Sim,,Positiva,Sim,Tarja  Vermelha
ALFAINTERFERONA 2B,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919040076317,1057305280030,7896181903055,    -     ,    -     ,ALFAINTERFERONA 2B (RECOMBINANTE),3 000 000 UI PO LIOF SOL INJ CT 5 FA VD TRANS + 5 DIL AMP VD TRANS X 1 ML," J5D1 - ANTIVIRAIS PARA HEPATITE, INTERFERON E RIBAVIRINA",Novo,Regulado,637.42,637.42,0,0,0,0,0,0,0,0,881.2,0,0,0,0,0,0,0,0,Não,Sim,Sim,Sim,,Positiva,Sim,Tarja  Vermelha
SOMATROPINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919040077217,1057305290036,7896181901679,    -     ,    -     ,BIOMATROP,4 UI PO LIOF SOL INJ CT FA VD TRANS + DIL AMP VD TRANS X 1 ML,H4C - HORMÔNIOS DO CRESCIMENTO,Biológico,Regulado,171.11,171.11,194.44,206.16,206.16,207.41,207.41,208.67,208.67,213.89,236.55,268.8,285,285,286.73,286.73,288.47,288.47,295.69,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
ALFAEPOETINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919040076017,1057305300023,7896181904250,7896181928959,    -     ,HEMAX ERITRON,4.000 UI PO LIOF SOL INJ CT FA VD TRANS + AMP DIL X 2 ML,B3C - ERITROPOIETÍNAS,Novo,Regulado,123.19,123.19,139.99,148.42,148.42,149.32,149.32,150.23,150.23,153.99,170.3,193.53,205.18,205.18,206.43,206.43,207.68,207.68,212.88,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
ALFAEPOETINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919040076117,1057305300244,7896181901709,7896181928652,    -     ,HEMAX ERITRON,10.000 UI PO LIOF SOL INJ CT FA VD TRANS + AMP DIL X 1 ML,B3C - ERITROPOIETÍNAS,Novo,Regulado,397.45,397.45,451.65,478.86,478.86,481.76,481.76,484.7,484.7,496.81,549.45,624.38,662,662,666,666,670.7,670.7,686.81,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
AMOXICILINA TRIHIDRATADA;CLAVULANATO DE POTÁSSIO,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919050077416,1057305350012,7896181919452,    -     ,    -     ,AMOXICILINA + CLAVULANATO DE POTÁSSIO,875 MG + 125 MG COM REV CT FR VD AMB X 14,J1C1 - PENICILINAS ORAIS DE AMPLO ESPECTRO,Genérico,Regulado,105.86,105.86,120.3,127.54,127.54,128.32,128.32,129.1,129.1,132.33,146.35,166.31,176.32,176.32,177.39,177.39,178.47,178.47,182.94,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
AMOXICILINA TRIHIDRATADA;CLAVULANATO DE POTÁSSIO,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919050077516,1057305350039,7896181919469,    -     ,    -     ,AMOXICILINA + CLAVULANATO DE POTÁSSIO,875 MG + 125 MG COM REV CT FR VD AMB X 20,J1C1 - PENICILINAS ORAIS DE AMPLO ESPECTRO,Genérico,Regulado,142.1,142.1,161.38,171.1,171.1,172.13,172.13,173.18,173.18,177.51,196.32,223.1,236.54,236.54,237.96,237.96,239.41,239.41,245.4,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
FILGRASTIM,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919060077617,1057305370021,7896181901365,7896181926412,    -     ,FILGRASTIM,30 MU (300 MCG) SOL INJ CT 5 FA VD TRANS X 1 ML,L3A1 - FATORES ESTIMULANTES DE COLÔNIAS,Similar,Regulado,2310.87,2310.87,2625.99,2784.18,2784.18,2801.5,2801.5,2818.13,2818.13,2888.59,3194.64,3630.28,3848.97,3848.97,3872.29,3872.29,3895.9,3895.9,3993.31,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
CLORIDRATO DE PAROXETINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526132702113111,1058306600142,7896004737126,    -     ,    -     ,CLORIDRATO DE PAROXETINA,20 MG COM REV CT BL AL PLAS OPC X 30,N6A4 - ANTIDEPRESSIVOS SSRI,Genérico,Regulado,122.7,122.7,139.43,147.83,147.83,148.73,148.73,149.63,149.63,153.38,169.63,192.75,204.37,204.37,205.61,205.61,206.85,206.85,212.4,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GABAPENTINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526126603117112,1058306610040,7896004727035,    -     ,    -     ,GABAPENTINA,600 MG COM REV CT BL AL PLAS OPC X 27,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,108.13,108.13,122.88,130.28,130.28,131.7,131.7,131.87,131.87,135.16,149.48,169.87,180.1,180.1,181.2,181.2,182.3,182.3,186.85,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
IMIQUIMODE,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526134902160411,1058306890027,7896004728902,    -     ,    -     ,MODIK,50 MG/G CREM DERM CT 12 SACH X 250 MG ,D6D9 - OUTROS PRODUTOS TÓPICOS PARA INFECÇÕES VIRAIS,Similar,Regulado,144.34,144.34,164.2,173.9,173.9,174.96,174.96,176.2,176.2,180.43,199.54,226.75,240.41,240.41,241.87,241.87,243.34,243.34,249.43,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
BROMETO DE PINAVÉRIO,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112120087906,1058307560055,7896004743868,    -     ,    -     ,BROMETO DE PINAVÉRIO,100 MG COM REV CT BL AL PLAS OPC X 60,A3A - ANTIESPASMÓDICOS E ANTICOLINÉRGICOS PUROS,Genérico,Regulado,109.68,122.84,141.95,151.8,132.14,152.86,132.94,153.93,133.75,158.39,164.79,189.61,202.34,182.68,203.7,183.78,205.8,184.9,210.82,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
DICLORIDRATO DE PRAMIPEXOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526114050092606,1058307600170,7896004743080,    -     ,    -     ,DICLORIDRATO DE PRAMIPEXOL,1 MG COM CT BL AL AL X 30,N4A - ANTIPARKINSONIANOS,Genérico,Regulado,146.72,146.72,166.73,176.77,176.77,177.84,177.84,178.93,178.93,183.4,202.83,230.49,244.37,244.37,245.85,245.85,247.36,247.36,253.54,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
OXALATO DE ESCITALOPRAM,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112050084506,1058307970040,7896004731605,    -     ,    -     ,OXALATO DE ESCITALOPRAM,10 MG COM REV CT BL AL PLAS OPC X 30,N6A4 - ANTIDEPRESSIVOS SSRI,Genérico,Regulado,128.55,128.55,146.8,154.88,154.88,155.82,155.82,156.77,156.77,160.69,177.71,201.95,214.11,214.11,215.41,215.41,216.73,216.73,222.14,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
OXALATO DE ESCITALOPRAM,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112050084606,1058307970059,7896004731612,    -     ,    -     ,OXALATO DE ESCITALOPRAM,10 MG COM REV CT BL AL PLAS OPC X 60,N6A4 - ANTIDEPRESSIVOS SSRI,Genérico,Regulado,257.16,257.16,292.23,309.83,309.83,311.71,311.71,313.61,313.61,321.45,355.51,403.99,428.32,428.32,430.92,430.92,433.55,433.55,444.39,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
OXALATO DE ESCITALOPRAM,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112050084706,1058307970113,7896004731629,    -     ,    -     ,OXALATO DE ESCITALOPRAM,20 MG COM REV CT BL AL PLAS OPC X 30,N6A4 - ANTIDEPRESSIVOS SSRI,Genérico,Regulado,244.2,244.2,277.5,294.22,294.22,296,296,297.8,297.8,305.25,337.59,383.63,406.74,406.74,409.2,409.2,411.69,411.69,421.99,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
OXALATO DE ESCITALOPRAM,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526114050092706,1058307970172,7896004747576,    -     ,    -     ,OXALATO DE ESCITALOPRAM,15 MG COM REV CT BL AL PLAS OPC X 30,N6A4 - ANTIDEPRESSIVOS SSRI,Genérico,Regulado,154.26,154.26,175.3,185.86,185.86,186.98,186.98,188.12,188.12,192.83,213.26,242.34,256.94,256.94,258.49,258.49,260.6,260.6,266.58,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
SINVASTATINA;EZETIMIBA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526117010098006,1058308140203,7896004749167,    -     ,    -     ,EZETIMIBA+SINVASTATINA,10 MG + 40 MG COM CT BL AL PLAS OPC X 30,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Genérico,Regulado,111.21,111.21,126.38,133.99,133.99,134.8,134.8,135.62,135.62,139.1,153.74,174.71,185.23,185.23,186.35,186.35,187.49,187.49,192.17,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085406,1058308410030,7896004743707,    -     ,    -     ,CARVEDILOL," 3,125 MG COM CT BL AL AL X 60",C7A0 - BETABLOQUEADORES PUROS,Genérico,Regulado,104.71,104.71,118.99,126.16,126.16,126.92,126.92,127.7,127.7,130.89,144.76,164.5,174.41,174.41,175.46,175.46,176.54,176.54,180.95,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085606,1058308410081,7896004743691,    -     ,    -     ,CARVEDILOL," 6,25 MG COM CT BL AL AL X 60",C7A0 - BETABLOQUEADORES PUROS,Genérico,Regulado,117.64,117.64,133.68,141.73,141.73,142.59,142.59,143.46,143.46,147.5,162.63,184.8,195.93,195.93,197.12,197.12,198.33,198.33,203.29,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085806,1058308410138,7896004743684,    -     ,    -     ,CARVEDILOL," 12,5 MG COM CT BL AL AL X 60",C7A0 - BETABLOQUEADORES PUROS,Genérico,Regulado,131.1,131.1,148.88,157.84,157.84,158.8,158.8,159.77,159.77,163.76,181.11,205.82,218.2,218.2,219.53,219.53,220.87,220.87,226.39,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070086006,1058308410189,7896004743677,    -     ,    -     ,CARVEDILOL,25 MG COM CT BL AL AL X 60,C7A0 - BETABLOQUEADORES PUROS,Genérico,Regulado,146.87,146.87,166.9,176.95,176.95,178.2,178.2,179.11,179.11,183.59,203.4,230.73,244.62,244.62,246.1,246.1,247.61,247.61,253.8,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ORLIPASTAT,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526136101114416,1058308620035,7894916507066,7896004775494,    -     ,LIPIBLOCK,120 MG CAP DURA CT BL AL PLAS OPC X 42," A8A - PREPARADOS ANORÉXICOS, EXCETO OS DIETÉTICOS",Similar,Regulado,136.9,152.42,176.13,188.35,163.96,189.67,164.96,191,165.96,196.53,204.47,235.27,251.6,226.67,252.76,228.5,254.47,229.43,261.59,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
ORLIPASTAT,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112050084903,1058308620043,7896004743424,7894916630573,    -     ,LIPIBLOCK,120 MG CAP DURA CT BL AL PLAS OPC X 60," A8A - PREPARADOS ANORÉXICOS, EXCETO OS DIETÉTICOS",Similar,Regulado,185.97,208.29,240.7,257.39,224.6,259.19,225.42,261.1,226.8,268.57,279.41,321.52,343.8,309.75,345.4,311.63,347.75,313.54,357.48,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
ORLIPASTAT,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526136102110414,1058308620051,7894916507073,7896004775500,    -     ,LIPIBLOCK,120 MG CAP DURA CT BL AL PLAS OPC X 84," A8A - PREPARADOS ANORÉXICOS, EXCETO OS DIETÉTICOS",Similar,Regulado,248.49,278.31,321.61,343.92,299.39,346.32,301.2,348.75,303.4,358.85,373.34,429.6,458.42,413.89,461.51,416.39,464.64,418.94,477.64,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
CLAVULANATO DE POTÁSSIO;AMOXICILINA TRI-HIDRATADA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526128002110111,1058308860036,7896004719610,    -     ,    -     ,AMOXICILINA + CLAVULANATO DE POTÁSSIO,875 MG + 125 MG COM REV CT BL AL/ AL X 14,J1C1 - PENICILINAS ORAIS DE AMPLO ESPECTRO,Genérico,Regulado,102.65,102.65,116.65,123.67,123.67,124.42,124.42,125.18,125.18,128.31,141.91,161.26,170.97,170.97,172,172,173.5,173.5,177.38,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
RISEDRONATO SÓDICO,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526132801111115,1058309240031,7896004723440,    -     ,    -     ,RISEDRONATO SÓDICO,35 MG COM REV CT BL AL PLAS OPC X 4,M5B3 - BISFOSFONATOS PARA OSTEOPOROSE E ALTERAÇÕES RELACIONADAS,Genérico,Regulado,122.6,122.6,139.32,147.71,147.71,148.61,148.61,149.51,149.51,153.25,169.49,192.6,204.2,204.2,205.44,205.44,206.69,206.69,211.86,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
" LISADOS BACTERIANOS (STAPHYLOCOCCUS AUREUS, STREPTOCOCCUS PYOGENES, STREPTOCOCCUS MITIS, STREPTOCOCCUS PNEUMONIAE, KLEBSIELLA PNEUMONIAE, BRANHAMELLA CATARRHALIS, HAEMOPHILUS INFLUENZAE)",60.397.775/0001-74,TAKEDA PHARMA LTDA.,501100503111414,1063902010021,7896641804106,    -     ,    -     ,BRONCHO-VAXOM,7 MG PÓ LIOF CAP GEL DURA CT BL AL PLAS INC X30,J7X - TODOS OS OUTROS PRODUTOS VACINAIS,Novo,Regulado,150.19,150.19,170.67,180.95,180.95,182.5,182.5,183.16,183.16,187.74,207.63,235.94,250.15,250.15,251.67,251.67,253.21,253.21,259.54,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
" LISADOS BACTERIANOS (STAPHYLOCOCCUS AUREUS, STREPTOCOCCUS PYOGENES, STREPTOCOCCUS MITIS, STREPTOCOCCUS PNEUMONIAE, KLEBSIELLA PNEUMONIAE, BRANHAMELLA CATARRHALIS, HAEMOPHILUS INFLUENZAE)",60.397.775/0001-74,TAKEDA PHARMA LTDA.,501100504132415,1063902010068,7896641804120,    -     ,    -     ,BRONCHO-VAXOM," 3,5 MG GRAN CT 30 SACHETS",J7X - TODOS OS OUTROS PRODUTOS VACINAIS,Novo,Regulado,101.39,101.39,115.22,122.16,122.16,122.9,122.9,123.65,123.65,126.74,140.17,159.28,168.88,168.88,169.9,169.9,170.94,170.94,175.21,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
PANTOPRAZOL MAGNÉSICO DI-HIDRATADO,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105006114416,1063902560062,7896641808432,    -     ,    -     ,TECTA,40 MG COM REV CT BL AL/AL X 30,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Novo,Regulado,249.46,279.39,322.86,345.25,300.55,347.66,302.37,350.11,304.21,360.24,374.79,431.27,460.19,415.49,463.3,418.1,466.45,420.55,479.49,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
PANTOPRAZOL MAGNÉSICO DI-HIDRATADO,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105007110414,1063902560089,7896641808456,    -     ,    -     ,TECTA,40 MG COM REV CT BL AL/AL X 60,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Novo,Regulado,498.9,558.77,645.71,690.49,601.9,695.31,604.73,700.2,608.42,720.47,749.57,862.53,920.37,830.97,926.58,836,932.88,841.1,958.97,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
CARBOXIMALTOSE FÉRRICA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501113010020402,1063902620014,7896641806841,    -     ,    -     ,FERINJECT,50 MG/ML SOL INJ IV CX 1 AMP VD TRANS X 10 ML,B3A1 - FERRO PURO,Específico,Regulado,353.89,396.36,458.3,489.79,426.38,493.21,428.96,496.68,431.58,511.6,531.7,611.83,652.85,589.45,657.26,593.1,661.73,596.63,680.24,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
CLORIDRATO DE DOXORRUBICINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519502603154417,1064600980032,7898149930448,    -     ,    -     ,RUBIDOX,50 MG PO LIOF INJ CT 1 FA VD INC,L1D - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS,Similar,Regulado,196.13,196.13,222.88,236.3,236.3,237.73,237.73,239.18,239.18,245.16,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
SOMATROPINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519501701152410,1064601370025,7898149931742,    -     ,    -     ,HORMOTROP,12 UI PO LIOF CT FA VD INC + DIL BACTERIOSTATICO X 2ML,H4C - HORMÔNIOS DO CRESCIMENTO,Similar,Regulado,198.58,198.58,225.66,239.25,239.25,240.7,240.7,242.17,242.17,248.23,274.53,311.96,330.75,330.75,332.75,332.75,334.79,334.79,343.16,Não,Não,Sim,Não,,Positiva,Sim,Tarja  Vermelha
PACLITAXEL,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519503001158412,1064601390018,7898149932107,    -     ,    -     ,TAXILAN," 6 MG/ML SOL INJ CT FA VD TRANS X 16,7 ML",L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,Similar,Regulado,2038.84,2038.84,2316.86,2456.43,2456.43,2471.32,2471.32,2486.39,2486.39,2548.55,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CALCITONINA SINTÉTICA DE SALMÃO,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519507701138417,1064601610085,7898149935344,    -     ,    -     ,SEACALCIT,200 UI/DOSE SOL NAS CT FR VD INC X 2 ML + NEB,H4A - CALCITONINAS,Similar,Regulado,164.5,164.5,186.42,197.65,197.65,198.85,198.85,200.6,200.6,205.6,226.79,257.71,273.24,273.24,274.9,274.9,276.57,276.57,283.48,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
TOXINA BOTULÍNICA A,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519508601153412,1064601800011,7898149937263,    -     ,    -     ,BOTULIFT,100 U PO LIOF INJ CT 1 FA VD INC ,M3A - RELAXANTE MUSCULAR DE AÇÃO PERIFÉRICA,Biológico,Regulado,1459.76,1459.76,1658.82,1758.75,1758.75,1769.41,1769.41,1780.19,1780.19,1824.7,2018.3,2293.22,2431.37,2431.37,2446.11,2446.11,2461.1,2461.1,2522.54,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
TOXINA BOTULÍNICA A,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513070020503,1064601800038,7898149939243,    -     ,    -     ,BOTULIFT,50 U PO LIOF INJ CT 1 FA VD INC  ,M3A - RELAXANTE MUSCULAR DE AÇÃO PERIFÉRICA,Biológico,Regulado,729.88,729.88,829.41,879.37,879.37,884.7,884.7,890.1,890.1,912.35,1009.2,1146.61,1215.68,1215.68,1223.5,1223.5,1230.51,1230.51,1261.27,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
TOXINA BOTULÍNICA A,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513070020703,1064601800054,7898149939267,    -     ,    -     ,BOTULIFT,200 U PO LIOF INJ CT 1 FA VD INC  ,M3A - RELAXANTE MUSCULAR DE AÇÃO PERIFÉRICA,Biológico,Regulado,2919.5,2919.5,3317.61,3517.47,3517.47,3538.79,3538.79,3560.37,3560.37,3649.38,4036.4,4586.4,4862.7,4862.7,4892.17,4892.17,4922,4922,5045.5,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
HIDROGENOTARTARATO DE RIVASTIGMINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519508901130116,1064601830018,7898149937768,    -     ,    -     ,HEMITARTARATO DE RIVASTIGMINA,2 MG/ML SOL OR CT FR VD AMB X 120 ML + SER DOSAD ," N7D1 - PRODUTOS ANTIALZHEIMER, INIBIDORES DA COLINESTERASE",Genérico,Regulado,293.49,293.49,333.51,353.6,353.6,355.75,355.75,357.91,357.91,366.86,405.73,461.6,488.83,488.83,491.8,491.8,494.79,494.79,507.16,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022204,1064601950013,7898149939878,    -     ,    -     ,GENCIX,200 MG PO LIOF SOL INJ CT FA VD TRANS X 10 ML,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,Similar,Regulado,168.68,168.68,191.68,203.23,203.23,204.46,204.46,205.71,205.71,210.85,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022504,1064601950048,7898149939908,    -     ,    -     ,GENCIX,1 G PO LIOF SOL INJ CT FA VD TRANS X 50 ML,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,Similar,Regulado,826.69,826.69,939.42,996.1,996.1,1002.5,1002.5,1008.16,1008.16,1033.36,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
TEMOZOLOMIDA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519515070025804,1064602020011,7898943601711,    -     ,    -     ,TEMOLIDA,100 MG PO LIOF INJ CT 1 FA VD INC X 42 ML,L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES,Similar,Regulado,591.98,591.98,672.7,713.23,713.23,717.55,717.55,721.93,721.93,739.98,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
NICOTINAMIDA;PALMITATO DE RETINOL;RIBOFLAVINA;DEXPANTENOL;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;TOCOFEROL;COCARBOXILASE;ÁCIDO FÓLICO;BIOTINA;COLECALCIFEROL,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503200201154312,1068300930024,7898008418728,    -     ,    -     ,CERNE-12,PO LIOF INJ IV CX 10 FA VD AMB X 5ML ," A11B4 - POLIVITAMÍNICOS SEM MINERAIS, OUTROS",Específico,Regulado,237.31,237.31,269.67,285.92,285.92,287.65,287.65,289.4,289.4,296.64,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
FENILALANINA;PROLINA;TRIPTOFANO;LEVOVALINA;ORNITINA;SERINA;HISTIDINA;TREONINA;ÁCIDO GLUTÂMICO;TIROSINA;LEUCINA;GLICINA;ISOLEUCINA;TAURINA;LEVOMETIONINA;ALANINA;ÁCIDO ASPÁRTICO;CISTEÍNA;ARGININA;LISINA,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503202701154415,1068300980110,7898008416588,    -     ,    -     ,PRIMENE,10 PCC SOL INJ CX FR VD TRANS X 250 ML (REST. HOSP),K1E5 - SOLUÇÕES DE AMINOÁCIDOS PEDIÁTRICAS,Específico,Regulado,133.74,133.74,151.98,161.13,161.13,162.11,162.11,163.1,163.1,167.18,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ACETATO DE SÓDIO TRIIDRATADO;GLICONATO DE SÓDIO;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO;CLORETO DE MAGNÉSIO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503202601151317,1068301020031,7898008413396,    -     ,    -     ,PLASMA LYTE,SOL INJ IV CX  BOLS PLAS TRANS SIST FECH X 500 ML,K1A9 - OUTRAS SOLUÇÕES ELETROLÍTICAS,Específico,Regulado,103.1,115.47,133.44,142.69,124.21,143.69,124.97,144.7,125.73,148.89,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
